month,business_type,market_condition,price,marketing_spend,employees,demand,revenue,operational_cost,profit,customer_churn_rate,risk_flag
2021-06,Manufacturing,Stable,747.15,26768.94,35,2120,1583958.0,1026956.34,557001.66,0.12,0
2021-06,E-Commerce,Growth,1992.26,34451.35,48,1399,2787171.74,1590602.87,1196568.87,0.22,1
2021-06,Manufacturing,Competitive,857.85,12762.46,17,3054,2619873.9,1053724.63,1566149.27,0.04,0
2021-06,E-Commerce,Competitive,959.32,10911.46,40,1738,1667298.16,1111100.91,556197.25,0.17,0
2021-06,Retail,Stable,1276.87,44556.44,50,2513,3208774.31,1757188.73,1451585.58,0.13,0
2021-06,Manufacturing,Competitive,926.34,40905.6,71,1907,1766530.38,1635864.71,130665.67,0.25,1
2021-06,Retail,Stable,1954.75,5337.69,52,786,1536433.5,1246267.74,290165.76,0.09,0
2021-06,E-Commerce,Growth,1047.4,39476.78,57,396,414770.4,1018907.9,-604137.5,0.24,1
2021-06,E-Commerce,Growth,1204.57,28971.91,74,1676,2018859.32,1744629.71,274229.61,0.06,0
2021-06,E-Commerce,Stable,1997.09,44416.05,73,511,1020512.99,1445569.95,-425056.96,0.08,1
2021-06,E-Commerce,Stable,1274.86,9015.21,66,1310,1670066.6,1500035.19,170031.41,0.23,1
2021-06,Manufacturing,Stable,695.87,24984.24,32,1594,1109216.78,837749.27,271467.51,0.14,0
2021-06,Manufacturing,Growth,1643.01,17444.68,6,1492,2451370.92,842855.96,1608514.96,0.02,0
2021-06,Manufacturing,Stable,334.11,42088.85,34,10036,3353127.96,1558027.24,1795100.72,0.15,0
2021-06,E-Commerce,Recession,1524.4,18012.43,34,1224,1865865.6,1087772.11,778093.49,0.1,0
2021-06,Retail,Stable,989.52,16691.74,17,3368,3332703.36,1271502.75,2061200.61,0.05,0
2021-06,Manufacturing,Growth,1268.83,30041.8,10,2863,3632660.29,1269839.89,2362820.4,0.15,0
2021-06,E-Commerce,Stable,1838.75,22003.16,34,1945,3576368.75,1604913.78,1971454.97,0.14,0
2021-06,E-Commerce,Competitive,630.48,10579.42,49,1269,800079.12,985603.16,-185524.04,0.2,1
2021-06,E-Commerce,Stable,1571.7,7686.96,34,1889,2968941.3,1408369.35,1560571.95,0.14,0
2021-06,Retail,Competitive,395.81,29421.66,7,4263,1687338.03,640623.07,1046714.96,0.17,0
2021-06,Manufacturing,Stable,1065.9,17765.96,76,1199,1278014.1,1541170.19,-263156.09,0.15,1
2021-06,Manufacturing,Growth,1859.44,37624.82,58,1139,2117902.16,1542995.47,574906.69,0.19,1
2021-06,Retail,Competitive,761.18,20781.03,28,4055,3086584.9,1366756.5,1719828.4,0.19,1
2021-06,Manufacturing,Competitive,354.3,29321.62,56,3774,1337128.2,1270460.08,66668.12,0.17,0
2021-06,E-Commerce,Recession,1809.03,36822.23,9,1766,3194746.98,1130246.32,2064500.66,0.04,0
2021-06,Manufacturing,Competitive,1464.76,40706.81,33,505,739703.8,757617.95,-17914.15,0.06,1
2021-06,Manufacturing,Stable,1408.91,14605.52,62,1252,1763955.32,1473792.12,290163.2,0.07,0
2021-06,Manufacturing,Stable,482.19,31689.66,23,2616,1261409.04,755112.37,506296.67,0.12,0
2021-06,Manufacturing,Growth,1675.69,25162.74,29,207,346867.83,564223.09,-217355.26,0.09,1
2021-06,E-Commerce,Competitive,1247.9,40999.72,47,2610,3257019.0,1723105.42,1533913.58,0.04,0
2021-06,Manufacturing,Stable,791.39,21857.24,13,4277,3384775.03,1232289.75,2152485.28,0.06,0
2021-06,E-Commerce,Stable,662.1,16541.05,23,4337,2871527.7,1222999.36,1648528.34,0.22,1
2021-06,Retail,Stable,1964.87,6679.79,9,1006,1976659.22,734677.56,1241981.66,0.09,0
2021-06,Manufacturing,Growth,1722.99,23762.79,36,1449,2496612.51,1312746.54,1183865.97,0.22,1
2021-06,Retail,Growth,1558.82,17504.02,29,1911,2978905.02,1346175.53,1632729.49,0.09,0
2021-06,E-Commerce,Growth,1538.92,46235.81,31,2155,3316372.6,1506147.59,1810225.01,0.06,0
2021-06,Retail,Growth,407.45,31275.41,32,4871,1984688.95,1106682.1,878006.85,0.18,0
2021-06,Manufacturing,Stable,1323.28,39327.78,72,1655,2190028.4,1776336.3,413692.1,0.03,0
2021-06,E-Commerce,Competitive,1885.93,25833.19,37,644,1214538.92,945194.87,269344.05,0.05,0
2021-06,Manufacturing,Competitive,1796.87,23794.39,52,1821,3272100.27,1785424.47,1486675.8,0.22,1
2021-06,Manufacturing,Recession,1501.84,18121.97,18,217,325899.28,385891.75,-59992.47,0.09,1
2021-06,Retail,Stable,383.08,14106.34,28,1703,652385.24,629821.91,22563.33,0.09,0
2021-06,Retail,Competitive,1988.61,30181.47,65,420,835216.2,1255746.33,-420530.13,0.14,1
2021-06,Retail,Growth,812.38,29435.19,35,2804,2277913.52,1237809.25,1040104.27,0.09,0
2021-06,Manufacturing,Recession,244.95,47465.61,36,3624,887698.8,853775.25,33923.55,0.13,0
2021-06,E-Commerce,Stable,696.47,18854.67,39,4935,3437079.45,1634978.5,1802100.95,0.04,0
2021-06,E-Commerce,Stable,1078.96,34467.76,32,2258,2436291.68,1245355.26,1190936.42,0.11,0
2021-06,Manufacturing,Growth,1026.18,19487.01,8,1571,1612128.78,623125.64,989003.14,0.03,0
2021-06,E-Commerce,Growth,314.4,32143.44,45,9944,3126393.6,1645061.52,1481332.08,0.02,0
2021-06,E-Commerce,Growth,481.63,49343.07,25,6945,3344920.35,1427819.18,1917101.17,0.24,1
2021-06,Manufacturing,Stable,1499.92,29955.55,47,918,1376926.56,1148033.52,228893.04,0.21,1
2021-06,Retail,Stable,664.75,48552.7,30,1416,941286.0,780938.5,160347.5,0.09,0
2021-06,Manufacturing,Stable,1983.37,22868.12,68,218,432374.66,1172580.52,-740205.86,0.21,1
2021-06,E-Commerce,Recession,1644.76,9542.82,36,803,1320742.28,945765.5,374976.78,0.18,0
2021-06,Retail,Stable,1967.1,5698.86,45,242,476038.2,823510.32,-347472.12,0.15,1
2021-06,Manufacturing,Stable,1747.58,21969.13,60,185,323302.3,1018959.82,-695657.52,0.1,1
2021-06,E-Commerce,Competitive,342.09,48719.31,45,10546,3607681.14,1806023.65,1801657.49,0.17,0
2021-06,E-Commerce,Growth,592.95,34589.73,71,3159,1873129.05,1661528.44,211600.61,0.22,1
2021-06,Manufacturing,Stable,685.7,19414.34,17,365,250280.5,349498.49,-99217.99,0.14,1
2021-06,Retail,Stable,1241.81,49962.96,32,1982,2461267.42,1268343.19,1192924.23,0.19,1
2021-06,Manufacturing,Recession,1125.65,8543.89,34,912,1026592.8,826521.73,200071.07,0.2,1
2021-06,E-Commerce,Growth,367.11,36811.38,48,8787,3225795.57,1724550.05,1501245.52,0.02,0
2021-06,E-Commerce,Recession,478.84,29226.07,13,3546,1697966.64,733616.06,964350.58,0.25,1
2021-06,Manufacturing,Growth,645.43,42709.31,10,6226,4018447.18,1398243.46,2620203.72,0.07,0
2021-06,Manufacturing,Growth,394.86,11215.02,24,1875,740362.5,593323.77,147038.73,0.13,0
2021-06,Retail,Competitive,1183.31,12492.02,7,1695,2005710.45,719205.16,1286505.29,0.05,0
2021-06,Retail,Stable,1757.31,6292.31,22,122,214391.82,400609.86,-186218.04,0.02,1
2021-06,Manufacturing,Stable,835.66,22740.4,10,3948,3299185.68,1162496.1,2136689.58,0.03,0
2021-06,Retail,Growth,1337.23,5777.86,65,2094,2800159.62,1820825.75,979333.87,0.1,0
2021-06,E-Commerce,Stable,792.81,5403.44,10,3257,2582182.17,930058.09,1652124.08,0.05,0
2021-06,Manufacturing,Stable,974.51,45738.7,45,963,938453.13,1002274.64,-63821.51,0.12,1
2021-06,Manufacturing,Growth,1628.64,10493.45,73,568,925067.52,1383013.71,-457946.19,0.07,1
2021-06,Manufacturing,Competitive,1525.94,37222.29,13,2521,3846894.74,1386290.71,2460604.03,0.13,0
2021-06,Retail,Recession,1457.55,13784.52,61,1965,2864085.75,1788010.24,1076075.51,0.1,0
2021-06,E-Commerce,Recession,1962.35,25816.69,16,1050,2060467.5,883956.94,1176510.56,0.15,0
2021-06,E-Commerce,Competitive,1220.84,40912.76,57,1301,1588312.84,1372406.61,215906.23,0.18,0
2021-06,E-Commerce,Stable,1623.89,16074.92,34,969,1573549.41,998139.74,575409.67,0.24,1
2021-06,Manufacturing,Stable,618.13,43902.57,66,5740,3548066.2,2098322.43,1449743.77,0.22,1
2021-06,E-Commerce,Stable,864.8,28595.99,53,2367,2046981.6,1437690.47,609291.13,0.16,0
2021-06,E-Commerce,Competitive,551.49,27714.17,58,2792,1539760.08,1359642.19,180117.89,0.03,0
2021-06,Retail,Stable,1088.25,19723.9,65,2088,2272266.0,1676403.7,595862.3,0.25,1
2021-06,Retail,Growth,464.3,21078.96,49,2013,934635.9,1036469.73,-101833.83,0.13,1
2021-06,E-Commerce,Competitive,621.49,15220.56,9,1394,866357.06,410127.68,456229.38,0.05,0
2021-06,Manufacturing,Stable,230.24,47151.09,48,11874,2733869.76,1587312.02,1146557.74,0.09,0
2021-06,E-Commerce,Stable,1208.79,38210.15,8,3109,3758128.11,1285648.58,2472479.53,0.09,0
2021-06,E-Commerce,Growth,1136.55,13213.27,65,1872,2127621.6,1626499.75,501121.85,0.03,0
2021-06,Manufacturing,Stable,255.26,30497.0,46,13067,3335482.42,1721141.73,1614340.69,0.08,0
2021-06,Retail,Growth,1652.74,14421.55,70,645,1066017.3,1384226.74,-318209.44,0.12,1
2021-06,E-Commerce,Growth,606.14,21260.84,43,768,465515.52,805915.5,-340399.98,0.2,1
2021-06,Manufacturing,Stable,1975.99,26383.7,61,1256,2481843.44,1685936.73,795906.71,0.07,0
2021-06,E-Commerce,Stable,1266.1,47872.66,53,2106,2666406.6,1642794.64,1023611.96,0.19,1
2021-06,Retail,Growth,802.56,21000.84,27,2367,1899659.52,995898.7,903760.82,0.02,0
2021-06,Retail,Stable,874.88,23974.92,6,2389,2090088.32,741001.42,1349086.9,0.24,1
2021-06,Manufacturing,Growth,301.56,41593.06,43,5324,1605505.44,1168244.69,437260.75,0.11,0
2021-06,Manufacturing,Recession,1488.42,36023.08,46,199,296195.58,814881.75,-518686.17,0.15,1
2021-06,Manufacturing,Recession,630.93,24301.07,10,1520,959013.6,462005.15,497008.45,0.12,0
2021-06,Retail,Competitive,1567.57,11404.53,6,1201,1882651.57,666200.0,1216451.57,0.02,0
2021-06,E-Commerce,Competitive,1100.14,19220.45,40,554,609477.56,802063.72,-192586.16,0.07,1
2021-06,E-Commerce,Stable,1377.06,46972.25,14,2388,3288419.28,1243498.03,2044921.25,0.15,0
2021-06,Manufacturing,Competitive,1502.27,21687.66,25,727,1092150.29,724332.75,367817.54,0.03,0
2021-06,E-Commerce,Stable,1129.46,28662.49,13,1831,2068041.26,844074.87,1223966.39,0.14,0
2021-06,Manufacturing,Stable,556.66,42483.26,26,7550,4202783.0,1693318.16,2509464.84,0.21,1
2021-06,E-Commerce,Growth,1136.83,18984.57,65,316,359238.28,1101756.05,-742517.77,0.17,1
2021-06,Retail,Recession,1284.04,19126.61,74,2165,2779946.6,1963110.59,816836.01,0.09,0
2021-06,Manufacturing,Stable,1131.93,12172.61,27,521,589735.53,594093.27,-4357.74,0.15,1
2021-06,Manufacturing,Growth,1525.8,13320.01,40,1198,1827908.4,1161692.53,666215.87,0.13,0
2021-06,E-Commerce,Stable,556.88,33934.64,66,4843,2696969.84,1833025.59,863944.25,0.06,0
2021-06,Retail,Competitive,1533.99,7854.65,47,1932,2963668.68,1601955.25,1361713.43,0.05,0
2021-06,E-Commerce,Recession,1263.77,24780.61,24,1378,1741475.06,907223.13,834251.93,0.1,0
2021-07,Retail,Competitive,1286.43,20570.07,72,350,450250.5,1235645.22,-785394.72,0.22,1
2021-07,Manufacturing,Growth,827.97,18419.4,13,4239,3509764.83,1266348.85,2243415.98,0.19,1
2021-07,Manufacturing,Stable,748.89,14081.18,38,499,373696.11,696190.01,-322493.9,0.09,1
2021-07,E-Commerce,Stable,1993.09,20632.95,52,860,1714057.4,1314850.17,399207.23,0.1,0
2021-07,Retail,Stable,834.72,35098.54,35,2055,1715349.6,1074703.42,640646.18,0.11,0
2021-07,Retail,Competitive,327.36,20400.13,68,2515,823310.4,1287393.25,-464082.85,0.16,1
2021-07,Manufacturing,Stable,212.36,29215.4,9,2908,617542.88,349478.26,268064.62,0.15,0
2021-07,Manufacturing,Competitive,498.8,32692.66,6,6129,3057145.2,1039836.22,2017308.98,0.05,0
2021-07,E-Commerce,Growth,428.57,40688.44,65,3604,1544566.28,1479058.32,65507.96,0.11,0
2021-07,Retail,Stable,206.05,15169.42,52,4013,826878.65,1043233.02,-216354.37,0.04,1
2021-07,Retail,Competitive,1026.09,13828.62,20,1073,1100994.57,644126.99,456867.58,0.07,0
2021-07,Retail,Stable,1145.13,35297.59,40,1124,1287126.12,1021435.43,265690.69,0.04,0
2021-07,Manufacturing,Competitive,1678.47,37831.93,38,208,349121.76,712568.46,-363446.7,0.22,1
2021-07,Manufacturing,Competitive,572.35,47091.24,61,2055,1176179.25,1314945.01,-138765.76,0.14,1
2021-07,Manufacturing,Stable,997.78,44346.17,21,604,602659.12,540143.91,62515.21,0.06,0
2021-07,Manufacturing,Stable,1366.06,33530.07,27,1853,2531309.18,1197922.82,1333386.36,0.15,0
2021-07,Manufacturing,Competitive,1554.35,22433.59,76,926,1439328.1,1594232.02,-154903.92,0.04,1
2021-07,Manufacturing,Competitive,1650.23,34569.81,26,2358,3891242.34,1591942.51,2299299.83,0.06,0
2021-07,Manufacturing,Stable,369.05,36153.8,62,1593,587896.65,1142522.8,-554626.15,0.16,1
2021-07,Retail,Growth,981.91,45404.14,35,4128,4053324.48,1786401.48,2266923.0,0.18,0
2021-07,E-Commerce,Stable,1408.31,20006.78,49,1334,1878685.54,1318612.44,560073.1,0.09,0
2021-07,E-Commerce,Recession,766.95,30541.39,72,704,539932.8,1272521.23,-732588.43,0.16,1
2021-07,E-Commerce,Stable,579.13,11201.29,26,4036,2337368.68,1102411.89,1234956.79,0.18,0
2021-07,E-Commerce,Stable,1178.29,43600.96,16,3200,3770528.0,1414759.36,2355768.64,0.22,1
2021-07,E-Commerce,Stable,1224.14,34042.54,78,1966,2406659.24,1926040.31,480618.93,0.1,0
2021-07,Retail,Stable,217.52,31759.08,54,15434,3357203.68,1848920.18,1508283.5,0.08,0
2021-07,Manufacturing,Stable,761.08,48027.44,55,4889,3720920.12,1989303.48,1731616.64,0.08,0
2021-07,E-Commerce,Competitive,1900.63,39817.58,47,1728,3284288.64,1730104.17,1554184.47,0.15,0
2021-07,Manufacturing,Competitive,759.44,29635.61,36,1092,829308.48,818428.15,10880.33,0.23,1
2021-07,Manufacturing,Stable,569.57,49361.11,69,3110,1771362.7,1615769.92,155592.78,0.1,0
2021-07,Manufacturing,Competitive,1198.79,30628.35,8,3160,3788176.4,1287081.27,2501095.13,0.11,0
2021-07,Manufacturing,Growth,1520.94,48258.32,62,1904,2895869.76,1847019.25,1048850.51,0.14,0
2021-07,E-Commerce,Recession,1217.44,19520.77,68,2788,3394222.72,2057787.59,1336435.13,0.11,0
2021-07,Manufacturing,Stable,695.77,47949.76,74,2466,1715768.82,1672680.41,43088.41,0.14,0
2021-07,Manufacturing,Stable,370.51,15198.94,27,6237,2310870.87,1113460.2,1197410.67,0.08,0
2021-07,Manufacturing,Stable,1323.93,22395.12,23,1079,1428520.47,795951.26,632569.21,0.14,0
2021-07,Retail,Stable,933.13,29487.67,51,3638,3394726.94,1812905.75,1581821.19,0.06,0
2021-07,E-Commerce,Competitive,202.52,7427.31,41,1814,367371.28,732638.69,-365267.41,0.05,1
2021-07,E-Commerce,Recession,1064.69,26710.79,49,1773,1887695.37,1328019.4,559675.97,0.2,1
2021-07,Manufacturing,Stable,1731.55,47648.49,17,1420,2458801.0,1040288.79,1418512.21,0.07,0
2021-07,Retail,Growth,1925.68,16780.85,41,449,864630.32,891169.95,-26539.63,0.14,1
2021-07,Retail,Competitive,1911.8,9495.21,49,161,307799.8,836835.15,-529035.35,0.11,1
2021-07,Manufacturing,Stable,720.73,35248.79,54,1662,1197853.26,1204604.77,-6751.51,0.25,1
2021-07,Manufacturing,Competitive,1166.16,39187.44,52,408,475793.28,961925.42,-486132.14,0.25,1
2021-07,Retail,Recession,535.76,9187.21,50,5494,2943465.44,1642226.84,1301238.6,0.03,0
2021-07,Retail,Growth,556.46,12780.68,76,4507,2507965.22,1905170.25,602794.97,0.06,0
2021-07,E-Commerce,Stable,1850.92,10817.34,18,1064,1969378.88,871631.0,1097747.88,0.02,0
2021-07,Manufacturing,Stable,1591.38,11687.14,57,258,410576.04,989859.95,-579283.91,0.19,1
2021-07,Manufacturing,Stable,883.25,9149.88,29,2862,2527861.5,1202508.33,1325353.17,0.11,0
2021-07,Manufacturing,Recession,1644.68,21846.67,77,1478,2430837.04,1906097.78,524739.26,0.06,0
2021-07,E-Commerce,Growth,1192.43,25022.84,49,2767,3299453.81,1749858.98,1549594.83,0.17,0
2021-07,Manufacturing,Growth,1269.62,49678.52,79,3043,3863453.66,2393714.62,1469739.04,0.1,0
2021-07,Retail,Growth,1316.25,46431.46,37,1486,1955947.5,1188215.71,767731.79,0.15,0
2021-07,Manufacturing,Stable,944.37,46716.33,72,4545,4292161.65,2414364.83,1877796.82,0.12,0
2021-07,E-Commerce,Recession,1904.31,27478.75,52,1763,3357298.53,1814668.31,1542630.22,0.17,0
2021-07,Retail,Stable,926.65,12033.06,23,713,660701.45,555243.5,105457.95,0.19,1
2021-07,E-Commerce,Competitive,1220.52,44836.82,22,728,888538.56,641398.39,247140.17,0.2,1
2021-07,Retail,Stable,495.81,27630.93,48,2877,1426445.37,1175564.54,250880.83,0.06,0
2021-07,Manufacturing,Competitive,1741.66,13789.28,62,321,559072.86,1111511.14,-552438.28,0.2,1
2021-07,E-Commerce,Stable,1074.15,31700.94,6,1481,1590816.15,598945.78,991870.37,0.16,0
2021-07,E-Commerce,Competitive,536.15,41828.67,40,2497,1338766.55,1043458.64,295307.91,0.1,0
2021-07,E-Commerce,Stable,1292.64,26741.49,60,1974,2551671.36,1692242.9,859428.46,0.09,0
2021-07,Retail,Stable,1340.4,39919.98,65,494,662157.6,1213567.26,-551409.66,0.15,1
2021-07,E-Commerce,Recession,1148.58,18293.36,77,1217,1397821.86,1592639.92,-194818.06,0.17,1
2021-07,Manufacturing,Competitive,1965.0,40769.36,24,753,1479645.0,844662.86,634982.14,0.12,0
2021-07,E-Commerce,Stable,1662.61,45305.92,35,1581,2628586.41,1358881.84,1269704.57,0.14,0
2021-07,Manufacturing,Competitive,200.18,46443.1,49,18830,3769389.4,1912259.92,1857129.48,0.15,0
2021-07,Manufacturing,Competitive,502.44,41766.49,67,7082,3558280.08,2114250.51,1444029.57,0.09,0
2021-07,Manufacturing,Stable,1513.24,7542.84,50,1301,1968725.24,1348160.41,620564.83,0.2,1
2021-07,E-Commerce,Competitive,401.02,14011.68,7,1478,592707.56,296823.95,295883.61,0.13,0
2021-07,Manufacturing,Stable,1030.15,33112.78,67,3703,3814645.45,2182506.41,1632139.04,0.21,1
2021-07,E-Commerce,Stable,1068.56,36203.61,67,2340,2500430.4,1791332.73,709097.67,0.04,0
2021-07,Manufacturing,Stable,1727.9,39476.42,55,1691,2921878.9,1741040.09,1180838.81,0.23,1
2021-07,Retail,Stable,1908.91,47432.67,54,305,582217.55,1032097.94,-449880.39,0.22,1
2021-07,Retail,Growth,347.6,21665.81,47,2464,856486.4,983611.73,-127125.33,0.24,1
2021-07,E-Commerce,Stable,427.46,18344.18,63,6472,2766521.12,1793300.52,973220.6,0.21,1
2021-07,Retail,Growth,639.62,36209.33,8,4761,3045230.82,1069778.58,1975452.24,0.03,0
2021-07,Retail,Stable,570.41,14985.62,71,4261,2430517.01,1809140.72,621376.29,0.14,0
2021-07,Manufacturing,Stable,333.07,41094.71,17,10700,3563849.0,1365249.41,2198599.59,0.18,0
2021-07,Retail,Recession,819.41,45366.68,50,5095,4174893.95,2047834.86,2127059.09,0.03,0
2021-07,Manufacturing,Recession,1955.25,46099.55,29,2068,4043457.0,1694136.65,2349320.35,0.23,1
2021-07,E-Commerce,Growth,1846.69,26968.1,54,449,829163.81,1085717.24,-256553.43,0.03,1
2021-07,Retail,Stable,1092.61,10910.08,55,1167,1275075.87,1218432.84,56643.03,0.06,0
2021-07,Retail,Competitive,215.55,35050.91,17,4022,866942.1,550133.54,316808.56,0.13,0
2021-07,Manufacturing,Stable,1749.97,43915.04,47,1578,2761452.66,1577350.84,1184101.82,0.1,0
2021-07,Retail,Stable,233.44,27035.62,26,3286,767083.84,647160.77,119923.07,0.03,0
2021-07,E-Commerce,Stable,1899.8,34524.55,26,759,1441948.2,857109.01,584839.19,0.23,1
2021-07,Manufacturing,Growth,1340.97,20931.34,75,2056,2757034.32,1973041.64,783992.68,0.13,0
2021-07,E-Commerce,Recession,1372.46,24499.29,34,241,330762.86,633728.15,-302965.29,0.1,1
2021-07,E-Commerce,Recession,667.64,34378.79,69,2499,1668432.36,1569908.5,98523.86,0.17,0
2021-07,Manufacturing,Stable,1462.25,21457.99,63,2167,3168695.75,1917066.72,1251629.03,0.21,1
2021-07,Manufacturing,Competitive,1092.14,25372.4,40,505,551530.7,790831.61,-239300.91,0.02,1
2021-07,Retail,Recession,859.81,13345.3,57,959,824557.79,1115712.64,-291154.85,0.14,1
2021-07,Manufacturing,Competitive,248.98,33315.73,69,1177,293049.46,1156230.57,-863181.11,0.16,1
2021-07,Retail,Stable,500.12,31385.19,55,1071,535628.52,1017073.75,-481445.23,0.18,1
2021-07,Manufacturing,Stable,915.55,46798.04,48,1176,1076686.8,1089804.08,-13117.28,0.25,1
2021-07,Manufacturing,Growth,357.32,23515.97,7,7113,2541617.16,891001.12,1650616.04,0.03,0
2021-07,Retail,Stable,1759.61,29829.38,41,628,1105035.08,976339.9,128695.18,0.16,0
2021-07,Manufacturing,Competitive,1538.85,15221.83,12,1540,2369829.0,906170.53,1463658.47,0.18,0
2021-07,Retail,Stable,1071.23,25680.13,26,1799,1927142.77,993822.96,933319.81,0.15,0
2021-07,Manufacturing,Recession,1675.39,25570.03,7,425,712040.75,344182.26,367858.49,0.21,1
2021-07,Retail,Stable,1110.83,22351.66,76,2775,3082553.25,2087117.64,995435.61,0.08,0
2021-07,Retail,Stable,605.23,5954.36,51,1852,1120885.96,1107220.15,13665.81,0.08,0
2021-07,Manufacturing,Stable,764.78,35112.34,37,2635,2015195.3,1194670.93,820524.37,0.18,0
2021-07,Retail,Stable,592.36,16421.24,78,3714,2200025.04,1846428.75,353596.29,0.09,0
2021-07,Retail,Stable,1722.01,37106.77,9,1246,2145624.46,815794.11,1329830.35,0.03,0
2021-07,Manufacturing,Recession,1946.43,41691.18,36,930,1810179.9,1124745.15,685434.75,0.03,0
2021-07,Manufacturing,Stable,1039.12,31624.08,6,3022,3140220.64,1063690.27,2076530.37,0.11,0
2021-07,E-Commerce,Stable,483.93,33196.51,26,4772,2309313.96,1115990.7,1193323.26,0.06,0
2021-07,E-Commerce,Stable,860.54,23920.7,23,665,572259.1,540598.43,31660.67,0.11,0
2021-07,Retail,Growth,755.03,36432.0,26,5254,3966927.62,1616510.29,2350417.33,0.12,0
2021-07,Retail,Stable,1065.16,49874.28,13,2130,2268790.8,925511.52,1343279.28,0.22,1
2021-07,Manufacturing,Stable,536.54,43613.08,52,2221,1191655.34,1181109.68,10545.66,0.23,1
2021-07,E-Commerce,Competitive,1202.11,42838.17,79,829,996549.19,1526802.93,-530253.74,0.22,1
2021-07,Manufacturing,Stable,1733.87,13181.74,57,1154,2000885.98,1468447.53,532438.45,0.06,0
2021-07,Retail,Stable,248.59,35583.59,41,5214,1296148.26,1039428.07,256720.19,0.16,0
2021-07,E-Commerce,Stable,669.96,45429.2,30,5396,3615104.16,1579960.45,2035143.71,0.15,0
2021-07,Manufacturing,Recession,708.5,17994.89,36,1055,747467.5,782235.14,-34767.64,0.14,1
2021-07,Retail,Stable,1378.83,6896.52,73,1232,1698718.56,1611512.09,87206.47,0.09,0
2021-07,E-Commerce,Stable,1782.37,35344.45,14,687,1224488.19,612690.91,611797.28,0.15,0
2021-07,Manufacturing,Competitive,1786.49,49612.18,63,445,794988.05,1233108.6,-438120.55,0.16,1
2021-07,Manufacturing,Competitive,374.69,11246.97,38,5647,2115874.43,1216009.3,899865.13,0.16,0
2021-07,E-Commerce,Stable,1272.39,31098.95,30,601,764706.39,710510.87,54195.52,0.2,1
2021-07,Retail,Competitive,1105.48,7420.68,70,584,645600.32,1251100.78,-605500.46,0.06,1
2021-07,E-Commerce,Competitive,1021.87,42929.92,27,4025,4113026.75,1681837.94,2431188.81,0.17,0
2021-07,Manufacturing,Competitive,1799.93,20815.62,14,1543,2777291.99,1064003.22,1713288.77,0.06,0
